STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,_merge
48,79,Texas,Cochran County,3706.0,3655.0,3487.0,3434.0,3306.0,3252.0,3155.0,3087.0,2979.0,2927.0,3147.0,3082.0,3028.0,3009.0,2945.0,2977.0,2921.0,2853.0,2831.0,2853.0,both
48,81,Texas,Coke County,3849.0,3819.0,3757.0,3712.0,3604.0,3588.0,3568.0,3388.0,3356.0,3311.0,3319.0,3266.0,3202.0,3180.0,3217.0,3227.0,3259.0,3285.0,3355.0,3387.0,both
48,83,Texas,Coleman County,9178.0,9068.0,8858.0,8715.0,8656.0,8536.0,8606.0,8492.0,8578.0,8480.0,8870.0,8743.0,8667.0,8526.0,8416.0,8316.0,8412.0,8399.0,8367.0,8175.0,both
48,85,Texas,Collin County,500162.0,537779.0,568810.0,596599.0,627748.0,659840.0,699675.0,732986.0,763438.0,791631.0,787614.0,812540.0,835230.0,856398.0,884688.0,915243.0,943742.0,971864.0,1004307.0,1034730.0,both
48,87,Texas,Collingsworth County,3193.0,3102.0,3101.0,3030.0,3028.0,2979.0,2948.0,2969.0,3010.0,3058.0,3054.0,3085.0,3024.0,3100.0,3016.0,3010.0,3007.0,2964.0,2942.0,2920.0,both
48,89,Texas,Colorado County,20342.0,20192.0,20363.0,20502.0,20413.0,20415.0,20509.0,20523.0,20672.0,20650.0,20872.0,20806.0,20724.0,20717.0,20696.0,20951.0,21081.0,21291.0,21305.0,21493.0,both
48,91,Texas,Comal County,78748.0,81434.0,84247.0,86955.0,90995.0,94677.0,100243.0,105234.0,110119.0,114525.0,109306.0,112113.0,114873.0,118627.0,123214.0,128795.0,134343.0,140721.0,148141.0,156209.0,both
48,93,Texas,Comanche County,13994.0,13668.0,13498.0,13400.0,13482.0,13528.0,13549.0,13471.0,13478.0,13559.0,13953.0,13867.0,13723.0,13554.0,13472.0,13395.0,13543.0,13533.0,13540.0,13635.0,both
48,95,Texas,Concho County,3954.0,3860.0,3818.0,3783.0,3742.0,3703.0,3569.0,3584.0,3616.0,3579.0,4102.0,4124.0,4085.0,4122.0,4089.0,4072.0,4140.0,2707.0,2683.0,2726.0,both
48,97,Texas,Cooke County,36462.0,36898.0,37457.0,37685.0,37918.0,38251.0,38366.0,38422.0,38430.0,38650.0,38472.0,38443.0,38717.0,38456.0,38764.0,39170.0,39343.0,39932.0,40504.0,41257.0,both
48,99,Texas,Coryell County,75010.0,73772.0,73341.0,73573.0,72666.0,73148.0,71741.0,72605.0,73062.0,72529.0,75651.0,76625.0,78458.0,76761.0,76166.0,76145.0,74803.0,74760.0,74741.0,75951.0,both
48,101,Texas,Cottle County,1890.0,1783.0,1738.0,1710.0,1702.0,1671.0,1605.0,1542.0,1566.0,1566.0,1512.0,1507.0,1485.0,1442.0,1429.0,1439.0,1402.0,1375.0,1382.0,1398.0,both
48,103,Texas,Crane County,3949.0,3891.0,3867.0,3804.0,3801.0,3742.0,3738.0,3862.0,4021.0,4165.0,4382.0,4358.0,4525.0,4718.0,4897.0,4995.0,4779.0,4685.0,4755.0,4797.0,both
48,105,Texas,Crockett County,4026.0,3861.0,3858.0,3875.0,3870.0,3859.0,3746.0,3782.0,3792.0,3740.0,3701.0,3652.0,3705.0,3763.0,3790.0,3735.0,3642.0,3535.0,3439.0,3464.0,both
48,107,Texas,Crosby County,7056.0,6960.0,6854.0,6719.0,6627.0,6519.0,6472.0,6249.0,6210.0,6109.0,6026.0,6044.0,6036.0,5924.0,5825.0,5918.0,5911.0,5849.0,5764.0,5737.0,both
48,109,Texas,Culberson County,2944.0,2854.0,2812.0,2754.0,2665.0,2611.0,2545.0,2491.0,2435.0,2300.0,2403.0,2393.0,2316.0,2306.0,2282.0,2254.0,2220.0,2230.0,2194.0,2171.0,both
48,111,Texas,Dallam County,6227.0,6178.0,6094.0,6046.0,6071.0,6066.0,6002.0,6137.0,6265.0,6293.0,6747.0,6888.0,7059.0,7110.0,7214.0,7301.0,7357.0,7272.0,7303.0,7287.0,both
48,113,Texas,Dallas County,2225371.0,2267590.0,2280415.0,2287070.0,2297435.0,2316657.0,2353448.0,2381873.0,2411921.0,2451730.0,2372993.0,2408697.0,2455930.0,2484486.0,2519410.0,2557830.0,2591488.0,2620154.0,2629350.0,2635516.0,both
48,115,Texas,Dawson County,14941.0,14854.0,14411.0,14325.0,14011.0,14030.0,13925.0,13806.0,13735.0,13657.0,13826.0,13747.0,13611.0,13219.0,13445.0,12987.0,12999.0,12744.0,12605.0,12728.0,both
48,117,Texas,Deaf Smith County,18492.0,18294.0,18259.0,18171.0,18311.0,18294.0,18253.0,18339.0,18420.0,18353.0,19467.0,19522.0,19373.0,19180.0,19123.0,18825.0,18846.0,18753.0,18711.0,18546.0,both
48,119,Texas,Delta County,5337.0,5327.0,5432.0,5390.0,5508.0,5433.0,5500.0,5371.0,5455.0,5410.0,5242.0,5147.0,5242.0,5120.0,5142.0,5159.0,5147.0,5276.0,5332.0,5331.0,both
48,121,Texas,Denton County,438994.0,464862.0,489526.0,512229.0,533323.0,558026.0,589882.0,615172.0,637516.0,658616.0,666760.0,685740.0,707892.0,728624.0,753188.0,779584.0,808212.0,835364.0,858741.0,887207.0,both
48,123,Texas,DeWitt County,19980.0,20076.0,19977.0,19947.0,20044.0,20162.0,19885.0,19719.0,19626.0,19713.0,20054.0,20205.0,20358.0,20377.0,20518.0,20632.0,20623.0,20180.0,20106.0,20160.0,both
48,125,Texas,Dickens County,2729.0,2666.0,2698.0,2681.0,2652.0,2579.0,2489.0,2471.0,2416.0,2439.0,2447.0,2401.0,2322.0,2297.0,2215.0,2204.0,2193.0,2190.0,2218.0,2211.0,both
48,127,Texas,Dimmit County,10208.0,10063.0,10055.0,10068.0,9942.0,9988.0,9902.0,9764.0,9739.0,9772.0,10043.0,10109.0,10471.0,10894.0,10987.0,10910.0,10679.0,10282.0,10195.0,10124.0,both
48,129,Texas,Donley County,3829.0,3852.0,3849.0,3921.0,3941.0,3862.0,3808.0,3826.0,3715.0,3664.0,3734.0,3686.0,3645.0,3561.0,3483.0,3391.0,3387.0,3340.0,3315.0,3278.0,both
48,131,Texas,Duval County,13042.0,12889.0,12760.0,12611.0,12583.0,12479.0,12335.0,12146.0,12026.0,12010.0,11724.0,11796.0,11582.0,11581.0,11509.0,11336.0,11431.0,11270.0,11147.0,11157.0,both
48,133,Texas,Eastland County,18302.0,18031.0,18178.0,18213.0,18281.0,18320.0,18277.0,18325.0,18212.0,18167.0,18594.0,18582.0,18459.0,18279.0,18257.0,18152.0,18240.0,18294.0,18319.0,18360.0,both
48,135,Texas,Ector County,120685.0,120591.0,121768.0,122021.0,123243.0,124187.0,126076.0,128874.0,131180.0,134625.0,137075.0,139642.0,144495.0,149656.0,154588.0,159903.0,157858.0,156951.0,161960.0,166223.0,both
48,137,Texas,Edwards County,2141.0,2050.0,2016.0,1983.0,1952.0,1918.0,1887.0,1928.0,1944.0,1863.0,1999.0,1979.0,1990.0,1899.0,1904.0,1910.0,1908.0,1929.0,1908.0,1932.0,both
48,139,Texas,Ellis County,112394.0,115709.0,119498.0,123679.0,127171.0,131764.0,137523.0,142809.0,147909.0,151737.0,150367.0,152373.0,153739.0,155928.0,159204.0,163292.0,168332.0,173405.0,179006.0,184826.0,both
48,141,Texas,El Paso County,680942.0,684780.0,688771.0,694672.0,702433.0,708683.0,720756.0,727828.0,738416.0,751296.0,803576.0,819896.0,832310.0,830864.0,833783.0,831898.0,834949.0,837401.0,836825.0,839238.0,both
48,143,Texas,Erath County,33052.0,32877.0,33315.0,33641.0,34226.0,34490.0,35319.0,35482.0,35793.0,36184.0,37912.0,38922.0,39405.0,39886.0,40514.0,41191.0,41372.0,41723.0,42223.0,42698.0,both
48,145,Texas,Falls County,18517.0,18159.0,17850.0,17765.0,17636.0,17475.0,17334.0,16857.0,16794.0,16782.0,17891.0,17848.0,17570.0,17242.0,17210.0,17216.0,17276.0,17340.0,17231.0,17297.0,both
48,147,Texas,Fannin County,31342.0,31307.0,31588.0,32062.0,32247.0,32659.0,32870.0,32872.0,33018.0,32999.0,33920.0,33878.0,33601.0,33510.0,33593.0,33502.0,33933.0,34550.0,35185.0,35514.0,both
48,149,Texas,Fayette County,21830.0,22193.0,22274.0,22315.0,22332.0,22366.0,22472.0,22566.0,22805.0,22891.0,24556.0,24749.0,24661.0,24721.0,24782.0,24945.0,25018.0,25119.0,25278.0,25346.0,both
48,151,Texas,Fisher County,4335.0,4234.0,4202.0,4129.0,4046.0,4041.0,3998.0,3948.0,3907.0,3866.0,3959.0,3947.0,3838.0,3859.0,3874.0,3877.0,3877.0,3874.0,3821.0,3830.0,both
48,153,Texas,Floyd County,7737.0,7452.0,7290.0,7362.0,7131.0,6970.0,6840.0,6640.0,6493.0,6474.0,6403.0,6368.0,6348.0,6245.0,5947.0,5843.0,5847.0,5830.0,5783.0,5712.0,both
48,155,Texas,Foard County,1609.0,1623.0,1550.0,1527.0,1507.0,1457.0,1453.0,1398.0,1360.0,1334.0,1344.0,1361.0,1310.0,1286.0,1275.0,1225.0,1200.0,1202.0,1191.0,1155.0,both
48,157,Texas,Fort Bend County,358759.0,375122.0,396554.0,416208.0,437642.0,458234.0,484522.0,508260.0,532609.0,556870.0,590253.0,606064.0,624824.0,651847.0,684048.0,715331.0,744160.0,767712.0,788081.0,811688.0,both
48,159,Texas,Franklin County,9467.0,9595.0,9624.0,9699.0,9859.0,10906.0,10943.0,11028.0,10856.0,10841.0,10607.0,10562.0,10637.0,10615.0,10563.0,10603.0,10677.0,10798.0,10778.0,10725.0,both
48,161,Texas,Freestone County,17912.0,18095.0,18314.0,18333.0,18484.0,18582.0,18811.0,18820.0,19077.0,19390.0,19803.0,19602.0,19484.0,19597.0,19677.0,19746.0,19669.0,19649.0,19789.0,19717.0,both
48,163,Texas,Frio County,16194.0,16214.0,16294.0,16204.0,16161.0,16141.0,16140.0,16104.0,16138.0,16156.0,17256.0,17492.0,17931.0,18400.0,18938.0,19361.0,19584.0,19895.0,20211.0,20306.0,both
48,165,Texas,Gaines County,14438.0,14246.0,14074.0,14178.0,14226.0,14382.0,14559.0,14807.0,15071.0,15382.0,17588.0,17908.0,18307.0,18807.0,19335.0,20217.0,20446.0,20553.0,20820.0,21492.0,both
48,167,Texas,Galveston County,250719.0,254545.0,260102.0,265136.0,269569.0,274494.0,278865.0,283540.0,288489.0,286814.0,292484.0,295605.0,301049.0,306589.0,313367.0,320974.0,328820.0,334633.0,337858.0,342139.0,both
48,169,Texas,Garza County,4859.0,5032.0,4982.0,4943.0,5007.0,4789.0,4864.0,4744.0,4659.0,4659.0,6467.0,6560.0,6418.0,6371.0,6417.0,6391.0,6212.0,6490.0,6243.0,6229.0,both
48,171,Texas,Gillespie County,20911.0,21092.0,21543.0,22032.0,22321.0,22664.0,23242.0,23484.0,23872.0,24180.0,24874.0,25039.0,25175.0,25363.0,25473.0,25916.0,26206.0,26483.0,26702.0,26988.0,both
48,173,Texas,Glasscock County,1401.0,1345.0,1332.0,1324.0,1283.0,1265.0,1195.0,1162.0,1211.0,1221.0,1232.0,1238.0,1280.0,1271.0,1328.0,1380.0,1365.0,1363.0,1391.0,1409.0,both
48,175,Texas,Goliad County,6974.0,6997.0,7009.0,7067.0,6987.0,6969.0,6999.0,7001.0,7029.0,7033.0,7219.0,7208.0,7331.0,7452.0,7506.0,7513.0,7512.0,7552.0,7588.0,7658.0,both
48,177,Texas,Gonzales County,18673.0,18702.0,18850.0,19122.0,19299.0,19559.0,19513.0,19372.0,19498.0,19610.0,19797.0,19755.0,19930.0,20143.0,20347.0,20510.0,20787.0,20742.0,20781.0,20837.0,both
48,179,Texas,Gray County,22578.0,22094.0,21762.0,21511.0,21220.0,21356.0,21596.0,21830.0,22101.0,22074.0,22470.0,22661.0,22920.0,22996.0,23432.0,23265.0,22741.0,22106.0,22051.0,21886.0,both
48,181,Texas,Grayson County,110993.0,112375.0,113256.0,114358.0,114908.0,115526.0,117030.0,118191.0,118786.0,120030.0,121034.0,121430.0,121854.0,122362.0,123599.0,125628.0,128291.0,131152.0,133787.0,136212.0,both
48,183,Texas,Gregg County,111287.0,111642.0,112403.0,113152.0,113735.0,114366.0,115898.0,116938.0,117665.0,119637.0,121984.0,122656.0,123089.0,123233.0,123146.0,123800.0,123367.0,122852.0,123251.0,123945.0,both
48,185,Texas,Grimes County,23608.0,24170.0,24634.0,24853.0,24989.0,25072.0,25322.0,25752.0,25946.0,26011.0,26616.0,26655.0,26679.0,26792.0,26997.0,27299.0,27494.0,27955.0,28291.0,28880.0,both
48,187,Texas,Guadalupe County,89883.0,92075.0,94132.0,96445.0,99038.0,102313.0,107670.0,112581.0,117341.0,121432.0,132587.0,135809.0,139641.0,142881.0,146811.0,150578.0,154492.0,159639.0,163276.0,166847.0,both
48,189,Texas,Hale County,36581.0,35799.0,35460.0,35342.0,35971.0,35707.0,35733.0,35646.0,35179.0,35408.0,36269.0,36381.0,36258.0,35676.0,34451.0,34034.0,34107.0,33954.0,33631.0,33406.0,both
48,191,Texas,Hall County,3762.0,3756.0,3712.0,3692.0,3658.0,3600.0,3564.0,3410.0,3376.0,3327.0,3359.0,3312.0,3268.0,3164.0,3075.0,3094.0,3113.0,3042.0,3025.0,2964.0,both
48,193,Texas,Hamilton County,8233.0,8112.0,7960.0,8060.0,7965.0,7992.0,8064.0,8073.0,8082.0,8043.0,8465.0,8389.0,8249.0,8241.0,8160.0,8080.0,8237.0,8407.0,8477.0,8461.0,both
48,195,Texas,Hansford County,5345.0,5272.0,5195.0,5140.0,5111.0,5134.0,5144.0,5202.0,5345.0,5406.0,5599.0,5580.0,5534.0,5547.0,5561.0,5654.0,5592.0,5485.0,5470.0,5399.0,both
48,197,Texas,Hardeman County,4715.0,4582.0,4496.0,4458.0,4372.0,4293.0,4254.0,4126.0,4011.0,3874.0,4159.0,4159.0,4097.0,4065.0,3990.0,3920.0,3982.0,3959.0,3929.0,3933.0,both
48,199,Texas,Hardin County,48154.0,48375.0,48863.0,49158.0,49812.0,50607.0,50844.0,51741.0,52405.0,53424.0,54784.0,55070.0,55122.0,55305.0,55510.0,55758.0,56242.0,57117.0,57107.0,57602.0,both
48,201,Texas,Harris County,3413678.0,3483124.0,3557879.0,3615199.0,3670543.0,3732321.0,3855798.0,3909239.0,3980602.0,4070989.0,4107666.0,4179568.0,4263094.0,4353187.0,4455994.0,4557846.0,4623960.0,4657972.0,4680045.0,4713325.0,both
48,203,Texas,Harrison County,62057.0,62290.0,62003.0,61836.0,62371.0,62476.0,63294.0,63299.0,63775.0,64795.0,65765.0,66338.0,66256.0,66267.0,66581.0,66685.0,66611.0,66468.0,66584.0,66553.0,both
48,205,Texas,Hartley County,5538.0,5469.0,5095.0,5398.0,5293.0,5190.0,5181.0,5202.0,4905.0,4968.0,6064.0,6031.0,6090.0,5999.0,6055.0,5702.0,5740.0,5716.0,5611.0,5576.0,both
48,207,Texas,Haskell County,6043.0,5925.0,5712.0,5585.0,5465.0,5425.0,5259.0,5147.0,5090.0,5002.0,5879.0,5959.0,5885.0,5901.0,5811.0,5821.0,5751.0,5699.0,5699.0,5658.0,both
48,209,Texas,Hays County,99070.0,104899.0,111935.0,116379.0,120364.0,126470.0,133418.0,142000.0,149424.0,155545.0,158214.0,163270.0,168519.0,176035.0,184854.0,194662.0,204546.0,214726.0,222706.0,230191.0,both
48,211,Texas,Hemphill County,3325.0,3300.0,3300.0,3268.0,3281.0,3313.0,3321.0,3307.0,3410.0,3463.0,3795.0,3956.0,4093.0,4153.0,4165.0,4277.0,4101.0,3929.0,3845.0,3819.0,both
48,213,Texas,Henderson County,73540.0,74033.0,75046.0,76703.0,78224.0,78459.0,78923.0,78813.0,78757.0,78921.0,78665.0,78837.0,78992.0,78669.0,79324.0,79492.0,80062.0,80954.0,82103.0,82737.0,both
48,215,Texas,Hidalgo County,573398.0,588533.0,607449.0,627164.0,646523.0,665475.0,683719.0,701862.0,721275.0,741152.0,779149.0,795517.0,808334.0,818619.0,829819.0,839667.0,848960.0,856249.0,862298.0,868707.0,both
48,217,Texas,Hill County,32596.0,32921.0,33349.0,34058.0,34443.0,34647.0,35004.0,35223.0,35681.0,35840.0,35144.0,35200.0,35157.0,34851.0,34767.0,34828.0,35102.0,35703.0,36165.0,36649.0,both
48,219,Texas,Hockley County,22656.0,22571.0,22575.0,22676.0,22564.0,22636.0,22385.0,22224.0,22278.0,22272.0,22853.0,22931.0,23074.0,23408.0,23463.0,23310.0,23043.0,22977.0,22971.0,23021.0,both
48,221,Texas,Hood County,41468.0,42658.0,43635.0,44760.0,45768.0,46862.0,48378.0,49376.0,50724.0,51462.0,51268.0,51563.0,52129.0,52860.0,53812.0,55227.0,56569.0,57973.0,60177.0,61643.0,both
48,223,Texas,Hopkins County,32015.0,32178.0,32266.0,32493.0,32881.0,33103.0,33470.0,34023.0,34145.0,34581.0,35208.0,35259.0,35312.0,35299.0,35686.0,35973.0,36184.0,36451.0,36738.0,37084.0,both
48,225,Texas,Houston County,23160.0,23021.0,22980.0,22914.0,23017.0,22791.0,22705.0,22668.0,22531.0,22363.0,23682.0,23434.0,23213.0,22809.0,22809.0,22747.0,22897.0,23089.0,23068.0,22968.0,both
48,227,Texas,Howard County,33453.0,33029.0,32970.0,32599.0,32385.0,32034.0,31880.0,32167.0,32597.0,32940.0,34993.0,34990.0,35495.0,36185.0,36542.0,37123.0,36214.0,35817.0,35925.0,36664.0,both
48,229,Texas,Hudspeth County,3345.0,3356.0,3312.0,3224.0,3189.0,3218.0,3225.0,3202.0,3086.0,3115.0,3472.0,3412.0,3357.0,3339.0,3306.0,3541.0,4254.0,4604.0,4788.0,4886.0,both
48,231,Texas,Hunt County,76931.0,78212.0,79774.0,80179.0,81013.0,81433.0,82085.0,82398.0,82271.0,82831.0,86365.0,86687.0,86979.0,87429.0,88639.0,89670.0,91895.0,94046.0,96606.0,98594.0,both
48,233,Texas,Hutchinson County,23769.0,23176.0,23023.0,22603.0,22242.0,21902.0,21840.0,21716.0,21411.0,21538.0,22214.0,22024.0,22022.0,21921.0,21915.0,21793.0,21528.0,21343.0,21119.0,20938.0,both
48,235,Texas,Irion County,1769.0,1699.0,1740.0,1729.0,1702.0,1701.0,1757.0,1728.0,1707.0,1741.0,1607.0,1592.0,1573.0,1610.0,1574.0,1543.0,1562.0,1512.0,1516.0,1536.0,both
48,237,Texas,Jack County,8757.0,8645.0,8825.0,8798.0,8813.0,8819.0,8848.0,8690.0,8601.0,8497.0,9004.0,9030.0,8992.0,8951.0,8880.0,8883.0,8789.0,8828.0,8825.0,8935.0,both
48,239,Texas,Jackson County,14411.0,14215.0,14229.0,14134.0,14126.0,14144.0,14079.0,14002.0,14105.0,14274.0,14091.0,14048.0,14271.0,14610.0,14723.0,14808.0,14873.0,14806.0,14834.0,14760.0,both
48,241,Texas,Jasper County,35589.0,35622.0,35465.0,35239.0,35024.0,34978.0,34183.0,34329.0,34294.0,34370.0,35777.0,36204.0,35854.0,35617.0,35424.0,35266.0,35417.0,35549.0,35769.0,35529.0,both
48,243,Texas,Jeff Davis County,2229.0,2221.0,2180.0,2205.0,2202.0,2198.0,2204.0,2210.0,2247.0,2258.0,2344.0,2282.0,2296.0,2231.0,2217.0,2199.0,2231.0,2260.0,2243.0,2274.0,both
48,245,Texas,Jefferson County,251628.0,249190.0,248274.0,247251.0,246834.0,246063.0,240392.0,241488.0,242201.0,243237.0,252455.0,253494.0,251605.0,253079.0,252897.0,255112.0,255748.0,256041.0,253234.0,251565.0,both
48,247,Texas,Jim Hogg County,5268.0,5156.0,5152.0,5051.0,5045.0,5035.0,4971.0,4900.0,4960.0,4997.0,5287.0,5289.0,5277.0,5263.0,5328.0,5296.0,5257.0,5212.0,5192.0,5200.0,both
48,249,Texas,Jim Wells County,39375.0,39767.0,39939.0,40147.0,40504.0,40680.0,40683.0,41055.0,40963.0,41001.0,40894.0,41224.0,41651.0,41681.0,41504.0,41523.0,41181.0,40920.0,40756.0,40482.0,both
48,251,Texas,Johnson County,127978.0,131681.0,134816.0,138175.0,141338.0,143765.0,146192.0,149540.0,153889.0,156997.0,151264.0,152094.0,153415.0,154535.0,156733.0,159345.0,162763.0,167012.0,171121.0,175817.0,both
48,253,Texas,Jones County,20723.0,20122.0,19977.0,19902.0,19713.0,19527.0,19407.0,19154.0,19066.0,18961.0,20238.0,20270.0,19870.0,20044.0,19850.0,19966.0,19971.0,19827.0,19866.0,20083.0,both
48,255,Texas,Karnes County,15431.0,15387.0,15229.0,15184.0,15180.0,15049.0,15097.0,15050.0,15076.0,15029.0,14889.0,14959.0,14859.0,14727.0,14910.0,15413.0,15494.0,15556.0,15660.0,15601.0,both
48,257,Texas,Kaufman County,72091.0,75177.0,77743.0,81493.0,84564.0,87872.0,92055.0,96603.0,100399.0,103038.0,103872.0,105199.0,106553.0,108248.0,110872.0,114055.0,117904.0,122628.0,128279.0,136154.0,both
48,259,Texas,Kendall County,23965.0,24515.0,25169.0,26206.0,27086.0,28411.0,29855.0,31229.0,32923.0,34053.0,33589.0,34421.0,35551.0,37133.0,38363.0,39938.0,41903.0,43969.0,45603.0,47431.0,both
48,261,Texas,Kenedy County,419.0,416.0,420.0,414.0,423.0,433.0,401.0,387.0,383.0,369.0,417.0,438.0,447.0,438.0,437.0,441.0,436.0,427.0,437.0,404.0,both
48,263,Texas,Kent County,844.0,808.0,802.0,771.0,759.0,739.0,716.0,719.0,707.0,703.0,812.0,813.0,825.0,782.0,748.0,747.0,748.0,759.0,726.0,762.0,both
48,265,Texas,Kerr County,43826.0,44206.0,44654.0,44897.0,45571.0,46169.0,47082.0,47488.0,47928.0,48381.0,49643.0,49641.0,49719.0,49787.0,50343.0,50880.0,51426.0,51892.0,52415.0,52600.0,both
48,267,Texas,Kimble County,4490.0,4487.0,4498.0,4473.0,4509.0,4537.0,4492.0,4425.0,4431.0,4539.0,4601.0,4594.0,4525.0,4461.0,4464.0,4391.0,4413.0,4385.0,4338.0,4337.0,both
48,269,Texas,King County,358.0,314.0,309.0,312.0,317.0,295.0,292.0,292.0,281.0,286.0,288.0,258.0,270.0,273.0,263.0,282.0,292.0,289.0,276.0,272.0,both
48,271,Texas,Kinney County,3383.0,3385.0,3397.0,3294.0,3261.0,3279.0,3284.0,3313.0,3243.0,3274.0,3590.0,3607.0,3639.0,3632.0,3554.0,3589.0,3636.0,3711.0,3692.0,3667.0,both
48,273,Texas,Kleberg County,31510.0,31134.0,31194.0,31105.0,30890.0,30678.0,30491.0,30638.0,30729.0,30647.0,32037.0,32029.0,32097.0,32021.0,31891.0,31413.0,31304.0,30752.0,30722.0,30680.0,both
48,275,Texas,Knox County,4244.0,4018.0,3950.0,3884.0,3771.0,3622.0,3557.0,3467.0,3357.0,3322.0,3723.0,3722.0,3730.0,3722.0,3801.0,3792.0,3732.0,3674.0,3662.0,3664.0,both
48,277,Texas,Lamar County,48608.0,48488.0,48752.0,49009.0,49015.0,49046.0,49017.0,48974.0,48961.0,48965.0,49820.0,49861.0,49656.0,49092.0,49411.0,49373.0,49528.0,49568.0,49729.0,49859.0,both
48,279,Texas,Lamb County,14649.0,14496.0,14525.0,14472.0,14320.0,14251.0,13946.0,13815.0,13532.0,13162.0,13993.0,14059.0,13863.0,13663.0,13484.0,13259.0,13195.0,13165.0,13103.0,12893.0,both
48,281,Texas,Lampasas County,17877.0,18129.0,18682.0,19014.0,20217.0,19567.0,20270.0,20696.0,20909.0,20915.0,19762.0,19924.0,20054.0,20142.0,20106.0,20362.0,20524.0,20861.0,21134.0,21428.0,both
48,283,Texas,La Salle County,5877.0,5788.0,5828.0,5854.0,5901.0,5998.0,5905.0,5925.0,5818.0,5810.0,6913.0,7002.0,7157.0,7444.0,7481.0,7637.0,7596.0,7530.0,7493.0,7520.0,both
48,285,Texas,Lavaca County,19170.0,18864.0,18930.0,18887.0,18784.0,18756.0,18679.0,18648.0,18539.0,18539.0,19256.0,19311.0,19528.0,19631.0,19779.0,19919.0,19891.0,20028.0,20114.0,20154.0,both
48,287,Texas,Lee County,15717.0,16020.0,16135.0,16218.0,16167.0,16210.0,16185.0,16165.0,16224.0,16231.0,16591.0,16556.0,16505.0,16545.0,16621.0,16868.0,16975.0,17109.0,17097.0,17239.0,both
48,289,Texas,Leon County,15428.0,15490.0,15755.0,15813.0,15852.0,16108.0,16338.0,16377.0,16843.0,16923.0,16723.0,16829.0,16741.0,16620.0,16730.0,17028.0,17200.0,17235.0,17260.0,17404.0,both
48,291,Texas,Liberty County,70562.0,71632.0,73264.0,73712.0,74333.0,74384.0,74396.0,74810.0,75335.0,75779.0,75859.0,75990.0,76370.0,76849.0,78045.0,79537.0,81354.0,83597.0,85802.0,88219.0,both
48,293,Texas,Limestone County,22046.0,22045.0,22273.0,22393.0,22513.0,22399.0,22481.0,22407.0,22262.0,22287.0,23492.0,23591.0,23686.0,23440.0,23529.0,23442.0,23472.0,23391.0,23343.0,23437.0,both
48,295,Texas,Lipscomb County,3031.0,2940.0,2996.0,3024.0,2933.0,2930.0,2962.0,2998.0,2986.0,3094.0,3283.0,3334.0,3447.0,3490.0,3553.0,3559.0,3494.0,3364.0,3342.0,3233.0,both
48,297,Texas,Live Oak County,12279.0,12084.0,11919.0,11685.0,11569.0,11465.0,11352.0,11293.0,11201.0,11046.0,11556.0,11507.0,11655.0,11817.0,12057.0,12173.0,12023.0,12146.0,12148.0,12207.0,both
48,299,Texas,Llano County,17095.0,17430.0,17707.0,17881.0,17857.0,17958.0,17941.0,18279.0,18297.0,18274.0,19336.0,19073.0,19266.0,19509.0,19666.0,20081.0,20592.0,21167.0,21600.0,21795.0,both
48,301,Texas,Loving County,64.0,62.0,66.0,60.0,45.0,54.0,55.0,54.0,40.0,45.0,84.0,95.0,86.0,106.0,89.0,119.0,117.0,133.0,148.0,169.0,both
48,303,Texas,Lubbock County,243074.0,246447.0,248910.0,252427.0,254466.0,256252.0,259855.0,262895.0,265372.0,270550.0,280301.0,283408.0,285961.0,289515.0,294433.0,298337.0,302094.0,305413.0,307627.0,310569.0,both
48,305,Texas,Lynn County,6486.0,6406.0,6367.0,6142.0,6052.0,6035.0,6014.0,5781.0,5701.0,5674.0,5914.0,5886.0,5796.0,5728.0,5798.0,5746.0,5775.0,5832.0,5848.0,5951.0,both
48,307,Texas,McCulloch County,8171.0,7984.0,7838.0,7895.0,7986.0,7892.0,7915.0,7806.0,7873.0,7980.0,8231.0,8254.0,8241.0,8243.0,8152.0,8255.0,8124.0,7941.0,7982.0,7984.0,both
48,309,Texas,McLennan County,214093.0,215561.0,217272.0,219485.0,222335.0,223819.0,225559.0,228241.0,230849.0,233378.0,235917.0,237852.0,239368.0,241443.0,243166.0,245444.0,247553.0,251631.0,254196.0,256623.0,both
48,311,Texas,McMullen County,851.0,839.0,827.0,844.0,789.0,859.0,845.0,873.0,840.0,810.0,711.0,697.0,730.0,760.0,799.0,828.0,806.0,765.0,731.0,743.0,both
48,313,Texas,Madison County,12971.0,13675.0,12741.0,12939.0,13079.0,13048.0,13156.0,13245.0,13228.0,13333.0,13739.0,13753.0,13746.0,13820.0,13871.0,13968.0,14120.0,14251.0,14363.0,14284.0,both
48,315,Texas,Marion County,10945.0,11029.0,10933.0,10976.0,10818.0,10751.0,10724.0,10649.0,10421.0,10306.0,10485.0,10475.0,10374.0,10277.0,10149.0,10136.0,10125.0,10057.0,9915.0,9854.0,both
